PreviousSalePrice,PropertyTaxRate,SquareFootage,BackyardSpace,AgeOfHome,IsLuxury,Floors,Fireplace_Yes,Garage_Yes,Price
5557.155051,1.53,550.0,556.49,17.22,0,2,False,False,106297.8135
332330.7842,2.29,849.96,504.5,13.43,1,1,False,False,431395.731
19005.8778,2.07,550.0,780.34,78.83,0,1,False,False,107131.8222
331133.4232,1.05,839.18,39.77,64.93,1,1,False,False,449851.6157
311378.9668,0.83,664.34,329.85,31.75,0,1,True,False,518778.2562
339477.876,0.7,1540.65,637.56,30.64,1,1,False,False,376348.1229
277175.9163,1.83,1304.8,607.91,64.85,0,1,False,False,419409.281
237731.8917,1.19,1048.47,1122.05,44.04,1,1,True,False,329648.5927
208183.9801,2.68,879.41,105.34,61.42,0,1,False,False,273234.9181
198484.8755,1.77,1195.99,604.53,40.76,0,1,False,False,256483.9589
279317.38,1.4,1173.64,651.16,147.97,1,1,False,True,432899.8862
21337.85873,2.15,1038.87,58.41,35.24,0,1,False,True,115898.4252
290733.9099,1.54,879.48,663.46,10.4,1,1,False,False,328445.3249
98526.0432,1.89,550.0,675.95,81.02,0,1,True,True,211818.7781
388747.194,1.43,1037.71,395.12,8.52,1,1,False,False,281207.9236
308510.9495,0.53,1741.57,668.65,2.75,1,1,True,True,416626.6304
363855.6368,0.96,1648.14,286.13,72.61,1,1,False,False,413947.5455
453766.4525,1.41,857.93,141.12,1.92,1,1,False,True,361161.0422
200354.6815,1.47,856.11,973.7,76.15,1,1,True,False,287497.9485
323534.3701,0.84,1229.94,355.61,72.59,1,1,False,False,313652.0388
142974.7413,1.54,550.0,922.59,106.79,0,1,False,False,156171.1634
392822.0741,2.05,1836.01,835.51,121.29,1,2,False,False,498747.2237
138029.9048,1.22,577.32,300.27,48.38,0,2,False,False,177463.4998
96095.86217,2.24,967.81,463.41,78.32,0,1,False,False,136794.6888
164503.459,1.97,550.0,331.56,73.67,1,1,True,False,283028.7124
733629.5798,0.05,2248.84,893.01,9.61,0,1,False,False,562257.4662
337452.8506,2.44,1134.91,395.58,136.14,1,2,True,True,402828.9072
338001.5249,0.99,550.0,782.82,42.4,0,1,False,True,237834.0921
343099.4084,1.59,689.99,525.8,53.49,1,1,False,False,379773.8959
115548.2401,1.01,1152.41,676.01,78.97,0,1,False,False,186324.8193
253150.9941,1.33,1313.46,437.19,26.6,1,1,False,False,255488.3252
398777.7425,0.81,1946.01,988.21,56.97,1,1,False,False,435573.3916
320582.6899,1.37,637.46,301.25,25.37,1,1,False,False,281735.2741
18965.74668,2.04,645.83,541.42,18.74,0,1,False,False,113768.0565
254741.5845,1.6,1049.26,839.33,55.2,0,1,False,False,277934.3181
263677.9399,1.62,607.97,1038.68,15.06,0,1,True,True,223898.8248
367215.5415,2.13,980.09,849.4,51.49,1,1,True,False,545576.5566
271954.1655,1.63,1520.26,364.53,102.46,1,1,True,False,368504.035
307791.9793,2.18,1252.56,239.71,22.39,1,1,False,False,338905.9794
123398.3183,1.37,692.45,733.19,13.57,0,1,False,False,212264.3216
381233.1808,1.66,731.37,356.93,30.85,1,1,False,True,399822.7895
169984.7819,2.27,657.08,52.16,56.93,0,1,False,False,222960.7761
258309.049,2.1,1246.47,877.54,6.63,0,2,False,False,170926.4381
284792.6505,1.77,1139.0,1191.61,20.2,0,2,False,True,189391.0331
428568.2303,1.11,1296.86,572.74,77.97,1,1,True,False,519447.7747
65793.8771,1.3,558.05,723.46,38.62,1,1,False,False,145622.0632
216617.924,1.54,550.0,237.74,20.72,0,1,True,False,272823.1207
92291.35513,1.72,550.0,263.14,117.09,0,1,False,False,147745.9663
95894.25659,0.66,550.0,671.47,40.23,0,1,False,False,200198.5874
735124.8047,1.6,1872.27,591.54,93.93,1,1,False,True,694486.5215
136369.1064,2.14,550.0,912.6,38.3,1,1,False,False,283536.741
402650.454,1.04,1044.95,1041.04,17.26,0,1,True,True,233132.906
44002.73589,1.73,550.0,140.94,31.11,0,1,False,False,136881.3897
355268.53,1.26,1297.26,524.32,47.93,1,2,False,True,325140.5748
901265.1851,1.41,1061.61,117.16,70.58,1,1,True,False,668152.1142
256293.3832,1.24,1163.32,366.04,36.19,1,2,False,True,376807.9552
396390.2015,1.29,1376.82,636.25,43.07,1,1,False,True,375807.7968
322615.6366,1.95,1425.85,819.64,65.96,1,1,False,True,342316.4267
193256.857,1.31,1538.8,367.31,90.17,1,1,False,False,300214.8036
90385.53636,1.65,1198.14,137.93,54.8,0,1,True,False,197633.9779
105977.1044,1.14,1052.22,550.11,4.59,0,2,False,False,154377.7289
346141.043,2.07,805.92,506.72,33.74,1,1,True,False,381701.4755
12739.11552,1.76,550.0,458.54,69.79,0,2,True,False,109704.9949
609171.4957,1.41,1319.82,492.75,37.36,1,1,False,True,336680.312
525115.1613,1.11,1394.65,565.49,14.81,1,1,False,True,620881.7003
256364.8987,0.94,550.0,492.35,5.63,0,2,False,True,242450.3356
145616.0687,1.98,879.97,301.8,45.91,0,1,False,False,215651.3935
343882.809,1.41,1010.83,223.68,53.01,1,1,True,True,427600.4758
566661.5398,1.56,1371.3,669.83,32.74,1,1,False,True,685133.8945
293829.5694,1.75,550.0,315.89,79.71,0,1,False,True,276584.3605
584450.9103,1.67,636.25,571.31,60.34,1,1,False,True,633005.2522
333841.0811,1.32,1056.4,474.16,97.05,0,1,False,False,220567.8738
43162.40544,1.61,942.18,721.79,36.56,0,1,False,True,155913.4548
736854.4836,2.08,1639.0,261.29,6.98,1,1,False,False,816228.0597
128484.8194,1.57,550.0,489.95,50.51,0,1,False,False,196785.7624
367538.0679,1.6,860.83,804.15,57.63,1,2,False,False,372032.2221
184681.7162,1.54,845.65,534.13,77.76,0,2,False,False,240893.2553
18184.65996,3.11,657.43,886.83,9.26,0,2,False,True,106660.6252
41678.47109,1.15,729.98,695.67,49.9,0,1,True,True,124550.5489
89824.60649,1.57,1069.49,757.58,46.86,0,1,False,False,169471.5239
176421.9074,1.36,550.0,311.23,95.99,0,1,False,False,208322.3964
511531.9376,1.54,796.19,1088.34,37.92,1,1,False,False,464796.0271
390021.9643,1.61,1596.29,1016.59,74.34,1,1,False,False,560479.0962
671634.2168,1.36,1417.24,573.58,7.1,0,1,True,True,500642.8657
314885.0051,1.22,1303.39,11.32,46.47,1,2,False,False,460767.3315
377520.7734,1.53,1359.56,269.28,95.4,1,1,True,False,371205.3039
306063.4177,1.48,1213.01,451.41,102.68,0,1,False,False,215501.7223
566775.9087,0.88,1192.83,105.48,19.73,1,1,False,False,486352.0095
242515.5896,1.26,1235.84,772.48,93.07,0,2,False,True,161625.0268
459014.1239,1.71,1886.97,7.94,0.71,0,2,False,False,276254.3653
297613.9704,1.14,948.18,122.42,8.22,0,2,False,False,269144.7304
548642.6743,1.53,1714.27,389.17,87.97,1,1,False,False,668647.8979
346095.1573,1.88,946.91,466.77,63.85,1,1,False,False,296393.2571
48894.81401,2.13,550.5,362.24,69.62,0,2,True,False,114322.0427
216504.7266,1.57,550.0,449.25,7.31,0,1,False,True,270705.4256
155573.2173,1.61,550.0,30.37,45.94,0,1,True,False,218544.7836
191561.7763,1.6,860.54,525.04,123.1,0,1,False,False,258308.4169
415490.1067,1.91,1218.44,600.08,52.46,1,1,False,True,427431.2759
144729.8005,2.31,824.59,120.83,87.15,0,1,False,False,164053.6481
223272.8222,1.65,954.7,452.58,90.49,1,2,True,False,283758.8869
406016.5694,1.28,902.07,906.51,98.35,1,1,False,False,630928.0722
433972.6782,2.3,1479.88,732.06,48.64,1,1,False,True,404300.6422
566330.8753,1.02,1798.19,424.89,5.6,1,1,False,True,401614.5246
223539.1365,1.5,874.22,611.22,39.05,0,1,False,True,254413.1466
713021.6051,1.37,1992.7,761.17,30.25,1,2,False,False,633745.5071
216961.8714,1.53,1682.77,652.84,17.07,1,1,True,False,344194.0908
608624.4005,0.86,1304.89,173.37,15.14,1,1,False,True,441519.1742
342451.2155,2.59,1452.7,58.99,34.31,0,1,False,True,224003.9849
383036.1863,1.34,1717.65,431.28,9.17,1,1,True,False,333690.06
253898.9156,1.22,550.0,335.9,19.33,0,1,False,False,276203.1453
248847.4113,1.55,1388.91,440.11,16.4,0,1,False,False,210127.892
90460.73789,1.09,550.0,811.06,16.45,0,2,False,False,159697.2896
215636.2172,1.65,757.67,940.59,27.95,0,1,False,True,248086.4852
466900.2158,1.45,550.0,56.44,28.94,1,1,False,True,315108.9475
244871.9574,1.73,1024.69,386.54,2.49,1,1,False,False,375267.7952
416237.3035,1.46,1625.37,639.07,63.72,1,1,False,False,501007.4446
65723.11262,2.59,550.0,540.45,66.46,0,1,False,True,126350.2557
425481.1935,0.94,1406.63,68.52,33.31,1,2,False,True,354907.8477
290926.8522,1.43,1267.22,715.27,62.61,1,1,False,False,300052.9435
231124.0805,0.72,946.99,507.04,1.59,0,2,True,True,219115.0432
49342.32675,1.38,601.06,749.01,40.68,0,1,False,False,125751.5402
545995.3007,2.08,1274.02,97.38,10.14,1,2,False,True,305092.5135
218811.8383,1.34,550.0,15.09,54.53,0,1,False,False,184064.8596
124544.9974,1.69,806.19,988.98,31.01,0,2,True,False,197878.8468
182949.8409,1.86,550.0,1076.85,3.41,0,1,False,True,176181.3239
265148.8427,2.17,1646.74,359.69,35.46,1,1,True,False,407908.1051
297128.1516,1.53,1530.0,552.64,63.23,0,2,False,True,262995.1233
23066.99327,2.18,550.0,229.63,60.06,0,1,True,False,125238.514
217657.8444,1.17,550.0,145.93,8.47,1,1,True,True,360383.6609
287097.3558,1.69,550.0,136.51,1.5,0,1,False,False,247871.7929
139194.6017,1.42,550.0,452.06,71.77,0,1,False,True,166410.2939
295636.1385,1.4,1722.1,470.68,5.96,1,1,False,False,481998.8766
280297.0426,1.68,1034.3,193.7,24.45,0,1,False,False,214599.2362
23432.68525,1.88,550.0,713.06,51.39,0,1,False,True,125356.8514
443263.0323,1.03,1596.19,735.47,22.51,1,1,True,False,350619.7241
64330.62613,1.71,1137.38,353.43,95.65,0,1,False,True,150330.041
282915.8867,1.18,857.78,615.54,25.63,0,1,True,True,235149.0994
220988.0124,1.17,1297.69,398.22,22.43,0,1,True,False,249026.8006
440842.8566,1.22,1382.61,174.11,38.99,1,1,False,True,466005.3147
173504.8444,1.1,550.0,484.68,33.27,0,1,False,True,215208.6958
86111.38938,2.48,550.0,523.87,42.89,0,1,False,True,138631.8265
23347.78815,2.21,1083.05,710.06,63.52,0,1,True,False,98573.58358
287349.1022,0.6,742.88,167.55,59.97,0,1,False,True,238164.0926
368890.6677,1.05,1535.57,867.01,30.99,0,1,True,True,255996.8651
378618.9225,0.68,1312.94,365.39,38.57,1,1,True,False,536763.4995
241830.8696,1.55,1029.81,24.46,85.69,0,1,True,False,227867.0347
149791.0076,1.22,550.0,293.84,18.44,0,2,True,False,277814.9994
487140.8111,1.88,1402.17,715.93,67.77,1,1,False,False,392663.8886
124130.0211,2.5,550.0,462.36,30.57,0,2,False,False,224345.928
426113.6303,1.08,1242.45,423.82,22.14,1,1,False,False,392453.3512
487583.0329,1.15,1281.8,858.82,85.11,1,1,False,False,297285.8169
144867.1084,1.28,563.95,358.21,16.5,1,1,False,False,238735.4337
113221.6296,2.09,1348.31,1012.37,74.04,0,1,False,False,182488.3861
554948.6208,1.69,1855.43,470.89,56.53,1,1,True,True,474627.2892
198064.7471,0.78,550.0,182.65,113.37,0,1,False,True,158586.5965
580517.5075,1.06,1228.89,811.54,64.24,1,1,False,False,625748.35
136328.4322,1.88,592.53,756.19,99.13,0,1,False,False,169045.8255
10234.23708,2.31,831.3,771.18,0.25,0,1,False,False,91371.00617
220007.155,2.06,1100.88,388.99,0.52,0,1,False,False,201849.2072
307875.1808,1.44,1641.08,494.05,114.44,1,1,False,False,387469.6642
297892.8048,1.94,1128.09,1188.71,88.8,1,1,False,False,334222.911
235684.2164,2.02,1618.08,694.75,63.0,0,1,False,True,306732.7233
215944.9062,1.7,1251.41,108.84,91.42,1,1,False,True,314726.1984
271144.2114,1.41,886.39,485.42,3.81,1,1,True,True,439281.9156
73537.8521,1.67,550.0,1125.5,61.05,0,2,False,False,164571.114
231907.9277,0.78,1152.7,725.39,57.15,0,1,False,True,167279.1021
287338.197,2.01,1440.35,326.94,54.7,1,1,False,True,436602.8189
50914.02599,1.43,550.0,289.13,18.13,0,1,False,True,120656.4199
95622.20945,0.73,778.73,328.2,73.88,1,1,False,False,186119.9462
544429.877,0.63,1628.72,462.37,19.92,1,1,False,False,650855.1678
412348.2183,0.82,550.0,576.66,61.5,1,1,False,False,651713.0347
350880.8964,1.23,665.08,342.61,66.85,1,1,False,False,330678.6526
292755.523,1.93,1260.83,790.43,17.87,1,1,True,False,391482.9572
346577.2325,1.24,550.0,415.03,63.83,1,1,False,False,339282.0108
569669.9328,1.82,1587.13,947.19,3.49,1,1,False,True,520671.8883
692828.908,0.56,1563.94,762.47,63.97,1,1,False,False,374504.0333
452140.432,2.44,1486.4,814.49,67.42,1,1,True,False,551473.0718
188778.8076,1.33,1220.57,986.43,30.66,1,1,False,False,226404.3435
270056.474,1.51,614.25,195.47,65.94,0,2,False,False,273206.7468
175073.5731,2.22,759.92,237.53,72.37,0,1,False,False,239145.3146
227632.6904,1.12,2013.34,634.88,101.36,0,1,False,True,232294.7133
182241.1725,2.05,550.0,196.21,4.38,0,1,False,True,261593.4921
218176.661,1.79,834.4,424.69,11.2,0,1,False,True,266620.3033
235030.3987,2.03,550.0,402.0,10.23,0,1,False,False,266242.4441
56864.5667,1.37,1065.79,380.22,8.46,0,1,False,False,145967.6379
169887.516,1.6,550.0,444.28,108.74,1,2,False,False,286069.083
345301.1169,1.11,550.0,344.01,24.64,1,1,False,True,293364.156
350043.317,1.53,1023.07,55.58,15.38,1,1,False,False,354100.9924
663765.2402,1.26,1999.89,597.96,6.92,1,1,True,False,343116.7513
257308.6152,2.04,1290.57,115.93,90.44,0,1,True,False,245612.8604
150016.3787,1.29,550.0,761.76,65.28,0,1,False,False,168395.9918
330777.6192,2.03,784.31,1012.43,54.89,1,1,False,True,384455.619
4846.588541,2.3,871.09,351.15,5.13,0,2,True,True,93105.94989
33381.18772,2.25,706.56,647.51,103.24,0,1,True,False,122305.3568
105267.2963,1.67,586.53,880.07,81.83,1,1,False,False,229456.1673
200173.7523,2.03,684.47,801.58,26.23,1,1,False,False,371386.4164
234829.8305,2.16,550.0,594.82,71.5,1,1,True,False,166443.2347
212641.0238,1.54,842.16,509.27,35.88,0,1,False,False,198393.1279
27035.13747,1.78,550.0,251.84,60.57,0,1,False,False,105902.3322
120055.3012,1.54,550.0,555.7,85.06,0,1,False,False,177964.3186
522584.6232,1.24,1484.71,717.94,15.61,1,1,False,False,360765.3965
688363.2979,0.5,1120.47,98.32,7.89,1,1,False,False,580954.2869
490964.0904,0.8,912.43,675.78,87.95,1,1,True,False,394354.3472
181749.0237,1.0,877.75,933.82,61.71,0,1,False,False,331024.3962
353026.4342,2.2,1115.03,662.48,10.23,0,1,False,False,361173.5942
274953.7258,1.04,839.86,1022.66,55.82,0,1,False,True,225737.5059
652095.3436,2.06,550.0,318.62,65.19,1,1,False,False,288153.2503
227343.9593,1.58,550.0,518.19,29.55,0,1,False,False,212778.75
447581.2695,2.01,1422.5,610.96,13.98,1,1,False,False,391309.264
288605.9177,2.62,1124.58,98.5,95.29,1,1,False,False,279788.7275
38810.05938,1.58,699.69,780.82,86.44,0,1,False,False,108832.5773
7494.090684,1.93,785.99,1001.37,37.87,0,1,False,True,92601.95258
201158.4865,2.01,1293.03,1045.77,20.85,0,2,False,True,239449.537
630827.586,0.97,1789.95,474.51,1.93,1,1,False,False,484361.1995
26004.12264,1.27,812.28,232.5,44.6,0,1,False,True,116027.4198
460532.137,2.1,1473.2,323.36,54.82,0,1,False,False,273769.0828
300541.0971,1.06,1297.12,186.98,55.41,0,1,True,False,379439.6595
370857.963,2.28,1267.32,742.84,31.97,1,1,False,False,284914.3038
349710.939,1.34,1399.62,327.22,51.08,0,1,False,False,265397.8247
532523.2646,1.21,1475.63,416.89,36.99,1,2,False,False,298957.4967
720236.7969,0.43,936.96,273.26,42.04,1,1,False,False,312296.6703
250082.6755,1.7,1679.48,257.07,27.07,1,2,False,False,395737.0034
320437.5681,1.58,1211.73,516.89,38.15,1,1,False,False,358954.4705
206386.6225,1.42,550.0,586.95,45.52,1,1,False,False,209285.2461
753679.8619,1.28,1346.8,1243.9,68.64,1,1,False,True,564601.8115
252309.1071,0.81,1041.4,54.97,67.24,1,2,False,False,382919.7319
241583.6966,1.76,1314.37,846.03,71.29,1,1,False,False,301183.2875
235503.6093,1.59,950.91,16.56,34.37,0,1,False,False,238598.1583
141295.1188,1.38,1403.27,97.43,8.67,1,1,True,True,288566.7654
425683.0816,2.42,1686.0,674.65,6.95,1,1,False,False,223068.5627
37158.51351,1.56,607.24,516.29,42.67,0,1,False,True,111227.1716
473425.3601,1.65,1608.72,375.62,60.0,1,2,False,False,293386.9158
61535.01434,1.58,550.0,722.38,38.55,0,2,False,False,142740.4811
272566.8612,1.64,1132.92,262.85,38.15,1,1,False,False,298360.0431
504253.4112,1.05,863.05,645.3,104.92,1,2,False,False,370472.503
551901.5948,1.64,1303.74,119.26,10.86,0,1,False,True,479621.8666
53509.4121,1.02,677.16,375.04,34.83,1,1,False,False,148899.3633
418871.7147,1.83,1371.91,906.34,5.79,0,1,False,False,217355.5061
473953.8351,1.44,1050.07,351.05,12.23,1,1,True,True,401135.7425
419170.9819,1.58,1065.11,950.21,77.58,0,1,True,False,256531.8918
153018.1354,1.38,550.0,118.39,39.43,0,1,True,True,201588.9212
146985.5722,1.18,550.0,1016.53,36.57,0,1,True,False,156320.3125
438526.1078,1.47,1368.13,635.82,61.85,1,1,False,True,352120.6362
84151.19848,0.43,930.22,347.87,35.68,0,1,True,False,150205.808
213648.6523,1.94,550.0,86.53,39.72,0,2,False,True,197945.8787
116639.8566,1.18,897.34,465.82,64.15,0,1,False,True,255046.6856
162168.827,1.02,915.19,716.4,61.39,0,1,False,False,262977.1506
372224.9634,1.75,648.6,472.46,13.41,1,1,False,False,458236.3894
464670.4555,1.05,669.93,426.17,65.06,1,1,False,True,375354.3711
377597.0026,1.63,965.01,821.61,2.55,0,1,False,False,336276.9028
236832.6297,1.45,1125.41,708.78,5.39,0,1,False,True,224401.1229
354201.8406,1.66,1312.12,821.74,53.84,0,1,False,False,249306.0817
306728.8897,2.49,1437.55,648.85,101.88,0,1,False,False,200522.0759
273275.4552,2.21,1257.89,596.72,39.53,1,1,False,False,339540.6449
491616.3884,1.64,1080.35,2.96,7.91,1,1,False,True,509827.0368
107897.3555,1.65,550.0,489.29,21.14,0,1,False,False,152833.1358
573530.0596,1.74,1257.36,563.09,0.43,1,1,True,False,455583.0637
178423.7066,1.82,628.51,500.23,15.82,0,2,True,False,171058.31
329368.4416,0.89,550.0,105.57,32.92,0,1,False,True,219396.4462
502068.2341,0.01,1581.07,278.44,12.89,1,1,False,True,406831.7743
376093.7211,2.08,888.96,638.0,49.55,1,1,True,True,327448.2674
195168.9298,1.83,550.67,425.01,72.41,0,1,True,True,185708.2598
137758.8035,1.82,800.99,642.05,85.99,0,1,False,True,247071.616
234078.0554,1.28,736.19,293.57,33.03,1,1,False,False,358729.7227
187029.6332,1.37,562.66,1033.7,39.75,0,1,False,False,244700.5513
134129.1809,1.73,762.27,545.06,60.25,0,1,False,False,209382.3033
72644.83547,1.44,1185.79,299.17,37.32,0,1,False,False,151889.2561
315170.3715,2.28,1871.4,1056.66,44.64,1,1,False,False,323164.5796
332117.2763,1.01,598.13,642.53,107.84,0,1,False,False,200630.6172
626057.6199,2.31,1004.72,263.69,25.98,1,1,False,False,475149.7195
85252.91224,1.99,1272.98,439.48,104.43,0,2,False,False,171418.0448
210082.091,0.94,550.0,616.53,37.35,0,1,False,False,244475.5565
540612.616,1.46,1476.04,393.1,29.88,0,1,False,True,571365.9853
104903.9468,1.73,1006.91,850.51,29.67,0,1,False,True,137956.9998
5321.689719,2.2,550.0,852.75,24.88,0,1,False,True,94117.79348
499854.7564,1.12,1373.44,394.22,25.92,1,1,False,False,475681.4227
276907.9485,1.62,1043.69,807.17,39.57,1,1,False,True,358917.8559
279994.6704,1.35,1276.99,460.49,32.18,0,1,False,False,240045.8232
551327.0134,1.49,939.78,568.73,57.15,1,1,False,True,323646.6032
5847.465138,1.41,767.45,152.8,136.27,0,1,True,False,104345.7119
-212.2043814,1.24,1125.42,854.36,37.31,0,2,False,False,97646.83316
179551.6698,1.75,1068.87,1202.95,26.39,1,1,True,False,307377.3826
308918.3544,2.03,696.64,435.51,167.1,0,1,True,False,261345.8061
359672.6264,1.77,1756.7,620.18,17.55,1,1,False,True,428899.4386
96498.10863,0.89,617.43,683.11,49.1,0,1,False,True,143269.7371
386219.5939,2.18,773.57,366.43,33.66,1,1,False,False,590190.2551
29477.65103,2.36,857.01,532.4,74.25,0,1,False,False,120929.0389
94506.6086,2.07,974.94,362.45,109.18,0,1,False,True,210357.1794
226257.1268,1.05,1008.86,155.25,29.42,1,1,True,True,317480.6157
308736.1876,1.62,1196.2,136.35,15.11,1,1,True,False,366259.8287
502558.6249,1.46,1300.36,761.02,32.73,1,2,False,False,666173.327
708378.4708,1.2,1735.95,1103.33,69.93,1,1,False,True,615051.4825
295616.5361,2.22,1621.94,876.87,56.36,0,1,False,False,257858.5181
170660.5113,1.33,1143.53,524.9,45.91,1,1,False,False,286044.0372
18819.4621,2.96,550.0,152.62,77.29,1,1,False,False,104494.1398
130052.3209,2.22,550.0,578.78,109.14,1,1,False,False,225754.0051
400348.3466,1.26,1646.72,581.83,62.51,1,1,False,True,303853.3608
142803.6013,1.9,710.61,682.14,5.36,1,2,False,False,181396.4881
140266.7015,2.37,629.33,759.14,17.65,1,2,True,True,237167.5462
594441.6729,0.91,1810.08,438.51,104.44,1,1,False,True,939276.434
11182.88146,1.13,562.94,494.66,99.9,0,2,True,False,112495.9077
486479.7014,1.14,829.1,846.18,44.48,1,1,True,False,563818.5624
267990.7192,1.74,550.0,1160.63,16.87,0,1,False,True,268381.7089
71190.4955,1.37,550.0,362.85,86.2,0,2,False,True,179974.6589
170923.6931,1.02,893.13,583.54,26.45,1,1,False,False,292193.1024
58829.68632,1.57,550.0,538.87,99.62,0,1,True,True,127058.6412
323212.685,0.75,550.0,200.14,34.2,1,1,False,False,308210.9175
249008.2782,0.73,550.0,319.65,3.36,1,1,False,False,306655.055
356721.2944,1.06,1016.55,858.46,39.27,1,1,False,False,485993.7025
73909.96068,2.17,1398.37,865.6,30.62,0,1,True,False,126778.5049
379143.2008,1.36,763.97,39.86,6.04,1,2,True,False,327234.425
377162.1303,1.76,873.55,481.13,10.23,1,1,False,False,301419.9178
201095.8696,1.72,550.0,548.27,35.57,0,2,False,False,179792.2036
196652.0796,1.11,1068.13,588.7,5.59,0,1,False,False,217815.5226
144102.8131,1.38,832.15,582.44,50.42,0,1,False,False,207562.4052
224252.2063,1.58,1195.55,445.23,76.24,0,1,False,True,200794.2658
321822.1054,1.52,848.11,778.94,37.27,0,1,True,False,245220.0589
191925.6804,1.51,972.44,181.58,38.06,0,1,False,False,239822.1002
154641.3518,1.73,941.24,616.89,73.0,1,1,False,False,198059.0707
114866.6244,1.87,1269.84,509.97,80.95,0,1,False,False,217171.6912
252869.7888,1.4,1397.88,316.94,123.89,1,1,True,False,323996.8858
